654,POLK,42,35.0965,-84.5215
655,POTTER,43,35.3377,-101.881
656,COLUMBIA,37,45.9189,-122.986
657,HUDSPETH,43,31.4763,-105.39
658,SITKA,1,57.0808,-135.318
659,PENDLETON,49,38.6802,-79.3503
660,JEFFERSON,37,44.5756,-121.343
661,HANSFORD,43,36.2449,-101.319
662,PULASKI,45,37.0891,-80.6876
663,SMYTH,45,36.8517,-81.5454
664,DE KALB,14,41.9075,-88.7801
665,CHARLESTON,40,32.8315,-79.9282
666,POPE,14,37.3402,-88.5432
667,SAN MIGUEL,32,35.5032,-104.896
668,NEW YORK,34,40.7678,-73.9788
669,RAINS,43,32.8759,-95.8111
670,BRADFORD,9,29.9423,-82.1742
671,CARTER,24,36.9332,-90.9602
672,SANDUSKY,35,41.3642,-83.1791
673,PALO PINTO,43,32.6905,-98.3413
674,COLEMAN,43,31.7942,-99.5033
675,BARNSTABLE,19,41.7618,-70.2412
676,HENRY,2,31.4574,-85.251
677,SKAGWAY HOONAH ANGOON,1,58.2641,-135.166
678,GRAINGER,42,36.2325,-83.5355
679,KANE,44,37.341,-112.475
680,WALLA WALLA,47,46.1566,-118.465
681,JOHNSTON,27,35.537,-78.2933
682,TUSCALOOSA,2,33.2589,-87.5258
683,OLMSTED,23,44.0107,-92.4094
684,CURRY,37,42.6188,-124.363
685,KAUFMAN,43,32.5573,-96.3085
686,COWLEY,16,37.2984,-96.8641
687,CARROLL,15,40.5648,-86.5431
688,FLOYD,43,34.0707,-101.347
689,PASQUOTANK,27,36.288,-76.2468
690,HALL,10,34.3223,-83.8388
691,NEZ PERCE,13,46.4042,-116.728
692,POWELL,26,46.6504,-112.776
693,LEFLORE,25,33.5447,-90.2988
694,HEARD,10,33.2176,-85.1523
695,HOUSTON,2,31.1692,-85.2941
696,LIVE OAK,43,28.4041,-98.0972
697,BOYD,17,38.3756,-82.6947
698,PUTNAM,35,41.0232,-84.1608
699,DILLINGHAM,1,58.9733,-162.462
700,CHITTENDEN,46,44.4627,-73.0632
701,MARLBORO,40,34.6266,-79.652
702,WILKINSON,25,31.1549,-91.2499
703,MCDONALD,24,36.6318,-94.4062
704,TIOGA,38,41.8422,-77.2215
705,VICTORIA,43,28.7898,-96.9729
706,GOLIAD,43,28.6768,-97.4395
707,CLAY,42,36.5502,-85.5721
708,STRAFFORD,30,43.3064,-71.0194
709,BARROW,10,33.9826,-83.7091
710,OSWEGO,34,43.4259,-76.1495
711,JEFFERSON DAVIS,18,30.3003,-92.7985
712,WIRT,49,39.0388,-81.3737
713,OKANOGAN,47,48.4434,-119.648
714,ALAMEDA,5,37.7322,-122.098
715,IREDELL,27,35.7403,-80.8972
716,CHATTOOGA,10,34.4819,-85.3789
717,MCPHERSON,41,45.8088,-99.1613
718,VILAS,48,46.0684,-89.5255
719,NELSON,28,47.929,-98.1744
720,SANTA ROSA,9,30.6596,-87.0403
721,DOUGLAS,47,47.6028,-119.935
722,NAVARRO,43,32.0502,-96.5269
723,NAVAJO,4,34.9012,-110.232
724,SAINT JAMES,18,30.0314,-90.7823
725,LAWRENCE,25,31.5629,-90.1021
726,MACON,14,39.8632,-88.965
727,LENAWEE,22,41.912,-84.0662
728,WRIGHT,12,42.6995,-93.7279
729,WHEATLAND,26,46.4608,-109.896
730,REPUBLIC,16,39.8231,-97.5737
731,MIAMI,16,38.5793,-94.8137
732,NORTHUMBERLAND,38,40.8995,-76.6592
733,PEACH,10,32.5894,-83.8218
734,LEAVENWORTH,16,39.2079,-94.9978
735,MILLARD,44,39.2009,-112.557
736,PANOLA,43,32.1486,-94.3854
737,WILSON,16,37.5731,-95.7383
738,KLAMATH,37,42.5886,-121.652
739,QUITMAN,10,31.8632,-85.0644
740,MCPHERSON,29,41.5685,-101.059
741,THOMAS,29,41.9357,-100.556
742,SOLANO,5,38.2338,-122.007
743,TOOLE,26,48.7752,-111.684
744,MANASSAS PARK CITY,45,38.7708,-77.4494
745,GADSDEN,9,30.5904,-84.6347
746,ROCK,48,42.6707,-89.0719
747,PAULDING,35,41.1044,-84.5749
748,GENTRY,24,40.174,-94.404
749,SHERIDAN,28,47.5585,-100.262
750,RAVALLI,26,46.2256,-114.091
751,ROUTT,6,40.3868,-106.955
752,MORTON,28,46.7355,-101.419
753,EASTLAND,43,32.3065,-98.8076
754,CASWELL,27,36.4249,-79.3043
755,ORLEANS,18,30.0126,-89.9412
756,MITCHELL,16,39.401,-98.2409
757,JENNINGS,15,38.982,-85.6345
758,SANILAC,22,43.4293,-82.7813
759,JOSEPHINE,37,42.3328,-123.497
760,WETZEL,49,39.5865,-80.6793
761,SUNFLOWER,25,33.6051,-90.5649
762,TALBOT,20,38.7723,-76.186
763,FRANKLIN,25,31.4756,-90.9379
764,GUILFORD,27,36.0744,-79.8996
765,MONTGOMERY,17,38.0108,-83.8554
766,HAMPSHIRE,19,42.3632,-72.7095
767,VIRGINIA BEACH CITY,45,36.8217,-76.0763
768,PLATTE,50,42.1629,-104.866
769,ORLEANS,34,43.3075,-78.2199
770,BENEWAH,13,47.1806,-116.717
771,COLUMBIA,38,41.0087,-76.3945
772,WARREN,17,36.9534,-86.3962
773,GARRARD,17,37.6449,-84.5259
774,SHELBY,15,39.5627,-85.7882
775,BRADLEY,3,33.4746,-92.1961
776,BRISTOL,39,41.7139,-71.2838
777,LOGAN,28,46.4525,-99.3344
778,CHAMPAIGN,35,40.1414,-83.7567
779,SAN DIEGO,5,32.93,-116.951
780,WHITE,10,34.6685,-83.7255
781,KIT CARSON,6,39.311,-102.662
782,BATH,45,38.0431,-79.7634
783,NEWTON,10,33.5594,-83.8422
784,ROWAN,17,38.1725,-83.4164
785,NEVADA,3,33.7203,-93.3127
786,ADAIR,17,37.0843,-85.3353
787,COOK,14,41.8783,-87.746
788,WASHINGTON,24,37.9201,-90.7899
789,RANDOLPH,15,40.1388,-85.0553
790,VALDEZ CORDOVA,1,61.3809,-145.184
791,CRAWFORD,10,32.7433,-83.9321
792,JEFFERSON,38,41.1124,-78.9492
793,JUNIATA,38,40.5242,-77.3388
794,CASSIA,13,42.3027,-113.606
795,JACKSON,17,37.4081,-83.9906
796,CASS,23,46.9959,-94.3328
797,KENTON,17,38.9842,-84.536
798,LAKE AND PENINSULA,1,58.3626,-156.612
799,HANCOCK,15,39.8434,-85.7694
800,DALLAS,2,32.3533,-87.1082
801,DALLAM,43,36.2976,-102.707
802,LIVINGSTON,24,39.7756,-93.5572
803,MCCULLOCH,43,31.2077,-99.3457
804,IDAHO,13,45.8144,-115.935
805,OCEAN,31,39.9022,-74.2148
806,ANOKA,23,45.2213,-93.2655
807,TYLER,49,39.4806,-80.9251
808,PAWNEE,16,38.1518,-99.2837
809,ATLANTIC,31,39.4752,-74.7016
810,CLARENDON,40,33.6866,-80.1975
811,MCCORMICK,40,33.7877,-82.2548
812,NOBLE,35,39.771,-81.4647
813,FRANKLIN,35,39.979,-82.9676
814,GRANVILLE,27,36.2544,-78.6654
815,STERLING,43,31.883,-101.03
816,NEMAHA,16,39.7755,-95.9618
817,YAKIMA,47,46.5138,-120.513
818,BIG STONE,23,45.4375,-96.4794
819,RUSSELL,17,36.9822,-85.0971
820,CUSTER,36,35.6139,-98.8815
821,SCHENECTADY,34,42.8163,-74.0167
822,SARATOGA,34,43.0662,-73.8271
823,PRINCE WILLIAM,45,38.6996,-77.449
824,CHATHAM,10,32.0143,-81.0939
825,CAMDEN,10,30.9061,-81.6777
826,SIOUX,28,46.2711,-100.859
827,LAMB,43,34.1162,-102.36
828,YOAKUM,43,33.1093,-102.839
829,MACON,27,35.0959,-83.37
830,BRISTOL,45,36.6897,-82.0703
831,SEVIER,44,38.7654,-112.033
832,REEVES,43,31.3939,-103.56
833,PANOLA,25,34.3549,-89.9762
834,CAROLINE,20,38.9027,-75.8572
835,CLARK,24,40.408,-91.6756
836,DESHA,3,33.7734,-91.3078
837,HENRY,45,36.6818,-79.9155
838,LUCAS,12,41.0184,-93.3314
839,LATAH,13,46.7882,-116.737
840,WALKER,43,30.759,-95.5445
841,OHIO,17,37.4541,-86.8208
842,JO DAVIESS,14,42.4025,-90.2032
843,FRANKLIN,43,33.1258,-95.2102
845,WHARTON,43,29.3056,-96.1737
846,MITCHELL,12,43.3764,-92.7878
847,EFFINGHAM,10,32.2997,-81.347
848,LAWRENCE,35,38.567,-82.4983
849,ALEUTIANS WEST,1,54.1316,-173.854
850,SUMTER,2,32.6079,-88.1983
851,BUTLER,35,39.4348,-84.5613
852,BEADLE,41,44.4221,-98.3192
853,DOUGLAS,29,41.2804,-96.1097
854,MARION,15,39.786,-86.1422
855,CHIPPEWA,22,46.2975,-84.5345
856,KNOX,14,40.9621,-90.2146
857,MORGAN,49,39.5652,-78.3455
858,HALIFAX,45,36.7508,-78.907
859,LAKE,22,43.9784,-85.8148
860,ANDERSON,16,38.2107,-95.2858
861,ACADIA,18,30.2455,-92.4172
862,BOLIVAR,25,33.7992,-90.8533
863,DOUGLAS,6,39.4061,-104.92
864,CLERMONT,35,39.0222,-84.1612
865,JEFFERSON,48,43.0424,-88.7408
866,CLAIBORNE,25,31.9733,-90.8912
867,DALLAS,12,41.6832,-94.0393
868,CHASE,16,38.3409,-96.6309
869,STEWART,10,32.0743,-84.7865
870,COOSA,2,32.9466,-86.1512
871,GREENE,10,33.5537,-83.1175
872,HENRICO,45,37.565,-77.4401
873,MARICOPA,4,33.3129,-112.093
874,COLUMBIA,48,43.4628,-89.2558
875,HUGHES,41,44.3684,-99.9295
876,BEAR LAKE,13,42.2347,-111.342
877,CALHOUN,22,42.2221,-85.0482
878,CALHOUN,49,38.8402,-81.1273
879,DOUGLAS,41,43.3777,-98.4308
880,BINGHAM,13,43.1928,-112.419
881,PUEBLO,6,38.1505,-104.604
882,BUTTS,10,33.2931,-83.9694
883,HAND,41,44.4664,-99.0503
884,HICKMAN,17,36.7067,-89.0407
885,ALLENDALE,40,33.0049,-81.2635
886,WEBSTER,25,33.5868,-89.2633
887,ESCAMBIA,2,31.1088,-87.3058
888,MARTIN,15,38.7788,-86.8672
889,CLINTON,24,39.6052,-94.4554
890,STAUNTON CITY,45,38.1583,-79.064
891,RENVILLE,23,44.698,-94.9687
892,LEE,17,37.5979,-83.6893
893,MEAGHER,26,46.6295,-110.954
894,WOODSON,16,37.903,-95.701
895,HYDE,41,44.5368,-99.5213
896,BOWIE,43,33.4308,-94.3068
897,SAWYER,48,45.8209,-91.2681
898,PERRY,38,40.4242,-77.204
899,MILAM,43,30.7784,-96.9661
900,PIKE,2,31.8085,-85.9539
901,HARRISON,24,40.4091,-94.0182
902,YUBA,5,39.3156,-121.288
903,HANCOCK,21,44.5054,-68.4341
904,LAFAYETTE,18,30.2035,-92.0542
905,CROCKETT,43,30.7985,-101.499
906,BLAND,45,37.1273,-81.1584
907,BOYLE,17,37.6091,-84.8987
908,TULARE,5,36.2294,-119.097
909,RIO BLANCO,6,39.9521,-108.347
910,LEWIS,24,40.0678,-91.7371
911,QUEEN ANNES,20,39.0601,-76.0588
912,STONE,25,30.7806,-89.1241
913,RAMSEY,23,44.9943,-93.1092
914,SCHUYLER,14,40.141,-90.5704
915,LAURENS,10,32.4709,-82.9598
916,NUECES,43,27.7642,-97.4982
917,GREENWOOD,40,34.1853,-82.1732
918,RUNNELS,43,31.8286,-100.06
919,PHELPS,24,37.8321,-91.8587
920,LYCOMING,38,41.2896,-76.9603
921,SUMMIT,35,41.1043,-81.5178
922,MUSCOGEE,10,32.5007,-84.9127
923,HILLSBOROUGH,9,27.9242,-82.4235
924,KEYA PAHA,29,42.8509,-99.7332
925,NUCKOLLS,29,40.1656,-98.0193
926,MERCER,35,40.4805,-84.6236
927,JACKSON,23,43.7075,-95.1971
928,SIERRA,5,39.5601,-120.61
929,DODGE,48,43.4017,-88.6708
930,LANE,16,38.5266,-100.533
931,JUDITH BASIN,26,47.1005,-110.154
932,IRION,43,31.2455,-101
933,EAST CARROLL,18,32.7797,-91.2377
934,HAMILTON,16,37.9953,-101.775
935,MONROE,24,39.4823,-91.9749
936,YANCEY,27,35.8555,-82.2612
937,JONES,12,42.0906,-91.1376
938,NORTHAMPTON,38,40.7321,-75.3479
939,CUMBERLAND,17,36.8282,-85.446
940,SAINT FRANCOIS,24,37.8467,-90.4952
941,ROCKWALL,43,32.9148,-96.3902
942,IMPERIAL,5,32.9942,-115.408
943,AITKIN,23,46.5838,-93.4162
944,NORMAN,23,47.2899,-96.5553
945,LUNENBURG,45,36.9433,-78.1976
946,METCALFE,17,36.9977,-85.6644
947,REDWOOD,23,44.3985,-95.3011
948,HAMLIN,41,44.6542,-97.2501
949,YELL,3,35.0476,-93.2988
950,ADAIR,36,35.955,-94.6059
951,JASPER,14,39.0259,-88.1266
952,NEW LONDON,7,41.4814,-72.0868
953,SULLIVAN,30,43.3717,-72.2027
954,RICHMOND CITY,45,37.5295,-77.4816
955,FAULK,41,45.0563,-99.1453
956,RICHLAND,18,32.4272,-91.7411
957,ALLAMAKEE,12,43.3152,-91.3733
958,SALT LAKE,44,40.682,-111.895
959,YAMHILL,37,45.2256,-123.198
960,RHEA,42,35.6042,-84.9358
961,CHILDRESS,43,34.4999,-100.215
962,UNION,25,34.4747,-89.0283
963,POSEY,15,38.1079,-87.8276
964,TALLADEGA,2,33.3411,-86.2151
965,WHATCOM,47,48.8451,-122.357
966,CIMARRON,36,36.8009,-102.561
967,LENOIR,27,35.2059,-77.6492
968,JACKSON,36,34.628,-99.3978
969,TORRANCE,32,34.7484,-106.037
970,PERKINS,41,45.5701,-102.477
971,ALLEN,16,37.8678,-95.2852
972,JOHNSON,42,36.4513,-81.8354
973,MARIPOSA,5,37.5716,-119.962
974,CHELAN,47,47.6904,-120.366
975,CRAWFORD,35,40.8583,-82.9028
976,ONONDAGA,34,43.0294,-76.1779
977,LINN,12,42.0718,-91.6163
978,RED LAKE,23,47.85,-96.0562
979,DELAWARE,38,39.9209,-75.366
980,WHITFIELD,10,34.8227,-84.9848
981,DIXIE,9,29.5546,-83.1068
982,VERNON,48,43.5979,-90.8494
983,MCNAIRY,42,35.1816,-88.541
984,LA PORTE,15,41.5267,-86.7413
985,CATTARAUGUS,34,42.2986,-78.6804
986,WAYNE,29,42.2174,-97.1689
987,MITCHELL,27,35.9583,-82.131
988,BURT,29,41.8744,-96.347
989,MALHEUR,37,43.7968,-117.557
990,ALEXANDER,14,37.1763,-89.3399
991,PERKINS,29,40.8496,-101.668
992,HOCKLEY,43,33.6261,-102.328
993,UINTA,50,41.2114,-110.471
994,OCONEE,40,34.7507,-83.0474
995,ALAMANCE,27,36.0542,-79.4
996,MACON,2,32.3801,-85.7576
997,LEWIS,47,46.5691,-122.684
998,DALE,2,31.3891,-85.617
999,JEROME,13,42.6399,-114.231
1000,BAKER,9,30.3097,-82.2348
1001,NOBLE,36,36.3986,-97.2483
1002,STANISLAUS,5,37.6024,-120.943
1003,BERGEN,31,40.9294,-74.0551
1004,MONROE,15,39.1751,-86.5331
1005,HOUGHTON,22,47.038,-88.6036
1006,WALLACE,16,38.9089,-101.758
1007,ROCKINGHAM,45,38.4912,-78.8587
1008,WOODFORD,17,38.0468,-84.7367
1009,UNION,17,37.6317,-87.9294
1010,MORRIS,43,33.0874,-94.7211
1011,FLOYD,17,37.4981,-82.7312
1012,PAULDING,10,33.9064,-84.8577
1013,SAN MIGUEL,6,37.9688,-108.195
1014,BROWARD,9,26.1422,-80.2761
1015,CHEBOYGAN,22,45.4826,-84.5524
1016,ALLEGHENY,38,40.4184,-80.0332
1017,SLOPE,28,46.455,-103.485
1018,MINERAL,6,37.7613,-106.982
1019,VOLUSIA,9,29.0553,-81.1757
1020,BOLLINGER,24,37.296,-90.0407
1021,SEQUOYAH,36,35.4521,-94.7207
1022,ELLIS,16,38.8533,-99.2326
1023,SAN FRANCISCO,5,37.7785,-122.614
1024,WEBSTER,17,37.5175,-87.7291
1025,STILLWATER,26,45.6693,-109.343
1026,GILES,45,37.3386,-80.6969
1027,KENT,43,33.2607,-100.71
1028,HARRISON,15,38.2076,-86.1082
1029,CLAYTON,12,42.8572,-91.3222
1030,MASSAC,14,37.217,-88.7213
1031,HUMPHREYS,42,36.0092,-87.809
1032,HUBBARD,23,47.04,-94.9055
1033,SUMNER,16,37.2687,-97.5064
1034,ESMERALDA,33,37.6767,-117.733
1035,SHARP,3,36.1573,-91.5184
1036,NOME,1,64.6937,-165.539
1037,LEE,25,34.2659,-88.6905
1038,GRUNDY,42,35.3444,-85.7283
1039,WILSON,27,35.7053,-77.9245
1040,KITSAP,47,47.6452,-122.631
1041,MONONGALIA,49,39.6146,-80.0337
1042,NEWTON,43,30.7858,-93.7098
1043,PAGE,12,40.684,-95.1519
1044,CARROLL,30,43.7726,-71.1918
1045,BRISCOE,43,34.426,-101.196
1046,DE SOTO,25,34.9117,-90.0063
1047,ASHLEY,3,33.2179,-91.6883
1048,DAKOTA,29,42.3908,-96.5604
1049,LAKE,9,28.7995,-81.7144
1050,ORANGE,46,43.9874,-72.3661
1051,PUTNAM,10,33.3208,-83.3559
1052,CUMING,29,41.9341,-96.7898
1053,DICKENSON,45,37.1421,-82.3572
1054,CANNON,42,35.8189,-86.1005
1055,HUTCHINSON,43,35.7038,-101.537
1056,HAMILTON,9,30.479,-82.9692
1057,IRON,44,37.7324,-113.225
1058,DOUGHERTY,10,31.5575,-84.1725
1059,OLDHAM,17,38.3975,-85.4636
1060,MCLEOD,23,44.8448,-94.1851
1061,AUDRAIN,24,39.2073,-91.7197
1062,CALUMET,48,44.103,-88.1811
1063,WASCO,37,45.3681,-121.208
1064,GREENE,25,31.2063,-88.6992
1065,CLINTON,15,40.3094,-86.5044
1066,STEUBEN,15,41.6374,-85.0215
1067,HOPKINS,43,33.1522,-95.6239
1068,CALHOUN,9,30.4509,-85.1349
1069,DECATUR,15,39.3139,-85.4482
1070,CALHOUN,14,39.0951,-90.6565
1071,CANADIAN,36,35.5289,-97.9029
1072,MIDDLESEX,45,37.6173,-76.4623
1073,WHEELER,43,35.4318,-100.278
1074,FAYETTE,15,39.6333,-85.2043
1075,LONG,10,31.781,-81.7739
1076,ELLIOTT,17,38.1316,-83.0797
1077,HAMILTON,14,38.0687,-88.5424
1078,DUCHESNE,44,40.3072,-110.404
1079,WEBSTER,10,32.0761,-84.5435
1080,PORTAGE,48,44.4896,-89.4693
1081,GRANT,37,44.4897,-119.052
1082,LOWNDES,2,32.133,-86.5907
1083,BOX BUTTE,29,42.2672,-103.085
1084,SACRAMENTO,5,38.4419,-121.428
1085,LAKE,14,42.3114,-87.9253
1086,MONTGOMERY,43,30.2521,-95.4914
1087,MOORE,43,35.955,-101.908
1088,MORGAN,14,39.7219,-90.2389
1089,JONES,27,35.0016,-77.3687
1090,HARTLEY,43,35.7887,-102.361
1091,MARION,24,39.8347,-91.6
1092,GREELEY,29,41.5292,-98.5074
1093,SIOUX,29,42.6312,-103.782
1094,GRAYSON,45,36.6725,-81.2853
1095,GARVIN,36,34.7434,-97.2844
1096,CAYUGA,34,42.9484,-76.5812
1097,AMELIA,45,37.3367,-78.0169
1098,CARLTON,23,46.5978,-92.6595
1099,WASHINGTON,29,41.5017,-96.1962
1100,BERNALILLO,32,35.0723,-106.606
1101,POLK,37,44.9262,-123.324
1102,TROUSDALE,42,36.402,-86.1432
1103,GRAND ISLE,46,44.8222,-73.303
1104,CANYON,13,43.6288,-116.717
1105,PINE,23,46.1168,-92.8602
1106,ALPINE,5,38.6734,-120.059
1107,ATCHISON,24,40.4225,-95.4163
1108,WASHINGTON,6,39.868,-103.227
1109,BEAUREGARD,18,30.6557,-93.2163
1110,CLARK,15,38.4364,-85.6851
1111,HUNTINGTON,15,40.8368,-85.4656
1112,GIBSON,42,35.999,-88.9337
1113,ASHLAND,35,40.8563,-82.2733
1114,MACOUPIN,14,39.2514,-89.9172
1115,JACKSON,43,28.9159,-96.5533
1116,NEWBERRY,40,34.2853,-81.5574
1117,WABASHA,23,44.2654,-92.2713
1118,SUMMIT,44,40.7852,-111.41
1119,ADAMS,35,38.8214,-83.5174
1120,MAURY,42,35.6404,-87.1162
1121,JEFFERSON,42,36.0666,-83.4793
1122,LANCASTER,29,40.7955,-96.6821
1123,ELBERT,10,34.1597,-82.9138
1124,UNICOI,42,36.0991,-82.4207
1125,DU PAGE,14,41.823,-88.0703
1126,ERIE,34,42.8088,-78.7909
1127,EMERY,44,39.1881,-110.939
1128,LYON,23,44.4212,-95.8718
1129,JACKSON,35,39.0602,-82.5998
1130,DUNN,28,47.3875,-102.525
1131,HENRY,14,41.3227,-90.1657
1132,JOHNSON,50,43.9766,-106.537
1133,MUHLENBERG,17,37.2229,-87.0987
1134,ORANGE,5,33.6337,-117.761
1135,TREUTLEN,10,32.3831,-82.5571
1136,GRAHAM,27,35.3834,-83.7767
1137,CLARK,47,45.7392,-122.547
1138,BUENA VISTA,12,42.7669,-95.129
1139,LINCOLN,23,44.3748,-96.2362
1140,STEELE,23,44.0205,-93.2349
1141,WARREN,35,39.4137,-84.146
1142,TERRY,43,33.1867,-102.324
1143,RITCHIE,49,39.201,-81.0597
1144,EL PASO,6,38.8581,-104.659
1145,TAYLOR,48,45.2094,-90.4612
1146,TISHOMINGO,25,34.6957,-88.2464
1147,PEMISCOT,24,36.1956,-89.8079
1148,BERTIE,27,36.1421,-77.0404
1149,MONTGOMERY,35,39.7557,-84.2421
1150,MADISON,13,43.7978,-111.712
1151,WINNEBAGO,48,44.0752,-88.6621
1152,BROADWATER,26,46.3382,-111.553
1153,BENTON,23,45.6973,-93.9972
1154,ZIEBACH,41,45.0115,-101.581
1155,CONCHO,43,31.3734,-99.9104
1156,CALHOUN,3,33.5914,-92.5391
1157,LINCOLN,36,35.6972,-96.8846
1158,FLOYD,10,34.2851,-85.2204
1159,WYANDOT,35,40.8646,-83.3015
1160,CLARKE,45,39.1071,-78.008
1161,UNION,10,34.8277,-84.0048
1162,HALL,43,34.5822,-100.702
1163,APACHE,4,35.1629,-109.471
1164,DE KALB,2,34.4644,-85.823
1165,WILL,14,41.4886,-87.9885
1166,ASOTIN,47,46.2218,-117.174
1167,MOODY,41,43.9687,-96.6829
1168,COMAL,43,29.8026,-98.266
1169,NEWPORT NEWS CITY,45,37.1215,-76.5061
1170,WASHINGTON,36,36.6661,-95.912
1171,GLASSCOCK,43,31.8643,-101.494
1172,CAMDEN,24,38.0604,-92.7458
1173,MERIWETHER,10,33.0135,-84.6684
1174,SEMINOLE,36,35.1657,-96.6162
1175,HAMPSHIRE,49,39.3001,-78.6593
1176,MOREHOUSE,18,32.7907,-91.7502
1177,SCOTT,12,41.6086,-90.6003
1178,WOOD,43,32.7961,-95.4517
1179,INDEPENDENCE,3,35.7185,-91.5609
1180,CLEARWATER,23,47.6059,-95.4044
1181,UVALDE,43,29.2997,-99.6893
1182,POLK,27,35.2741,-82.1973
1183,JENKINS,10,32.8264,-81.9247
1184,GILES,42,35.1214,-86.9955
1185,TRIMBLE,17,38.6452,-85.3541
1186,PIERCE,48,44.7156,-92.4262
1187,TAYLOR,9,29.932,-83.5481
1188,HAMPTON CITY,45,37.0522,-76.3606
1189,ROBESON,27,34.6668,-79.1033
1190,EDGECOMBE,27,35.8872,-77.6317
1191,MONROE,17,36.7077,-85.7582
1192,BENZIE,22,44.6309,-86.0483
1193,SUMMIT,6,39.6071,-106.092
1194,UNION,15,39.608,-84.9277
1195,WOODWARD,36,36.4447,-99.3954
1196,NORFOLK CITY,45,36.9072,-76.2538
1197,CASS,24,38.661,-94.3525
1198,FLOYD,15,38.3212,-85.9115
1199,WASHINGTON,44,37.2781,-113.421
1200,JEFFERSON,16,39.2257,-95.3938
1201,PHILLIPS,16,39.7476,-99.3458
1202,CURRITUCK,27,36.3137,-75.9385
1203,WASHINGTON,23,45.0147,-92.9054
1204,NEVADA,5,39.2777,-120.737
1205,SUSSEX,45,36.9098,-77.2374
1206,HOWARD,12,43.3545,-92.3044
1207,BAXTER,3,36.3307,-92.3876
1208,FAYETTE,10,33.4037,-84.511
1209,HURON,22,43.8507,-83.0686
1210,GREENE,24,37.2393,-93.3405
1211,YUKON KOYUKUK,1,65.1811,-151.163
1212,DECATUR,10,30.8688,-84.5703
1213,LUCE,22,46.4039,-85.5871
1214,ERATH,43,32.2308,-98.2018
1215,LINCOLN,6,39.1421,-103.49
1216,HAYWOOD,27,35.5454,-82.9917
1217,TULSA,36,36.1315,-95.9648
1218,CARROLL,35,40.5789,-81.1171
1219,LEWIS,17,38.5255,-83.3305
1220,CHARLOTTE,45,36.9987,-78.6491
1221,WILLACY,43,26.4567,-97.6366
1222,SALINE,29,40.4829,-97.1068
1223,FERGUS,26,47.2304,-109.362
1224,LINCOLN,29,41.0333,-100.758
1225,FREESTONE,43,31.7409,-96.2221
1226,FORSYTH,10,34.2096,-84.1179
1227,LINCOLN,41,43.3007,-96.7053
1228,EMMONS,28,46.3131,-100.161
1229,HARRISON,17,38.3995,-84.3351
1230,COVINGTON CITY,45,37.7802,-79.987
1231,KENT,8,39.0981,-75.5656
1232,CALDWELL,27,35.9041,-81.5363
1233,DAWSON,10,34.4537,-84.155
1234,WOOD,35,41.3676,-83.615
1235,BARRY,24,36.7054,-93.9065
1236,SHASTA,5,40.7194,-122.143
1237,LAMAR,43,33.6428,-95.5376
1238,HENDERSON,43,32.2153,-95.7627
1239,SAINT CHARLES,18,29.9422,-90.3818
1240,SILVER BOW,26,45.9367,-112.66
1241,APPOMATTOX,45,37.3637,-78.8448
1242,WALWORTH,41,45.4459,-100.111
1243,ARKANSAS,3,34.3174,-91.3008
1244,GILLESPIE,43,30.3225,-98.9333
1245,MCDOWELL,49,37.3822,-81.6306
1246,KEARNEY,29,40.4836,-98.947
1247,STONEWALL,43,33.1593,-100.239
1248,MARTINSVILLE CITY,45,36.68,-79.8654
1249,PALM BEACH,9,26.5879,-80.2843
1250,SAINT JOSEPH,22,41.9246,-85.4554
1251,ANTRIM,22,45.0095,-85.2303
1252,JAY,15,40.4339,-85.0375
1253,MAUI,11,20.9051,-156.603
1254,CRAIG,36,36.7471,-95.1778
1255,CLINTON,17,36.7487,-85.1587
1256,LONOKE,3,34.7781,-91.8937
1257,WESTON,50,43.9158,-104.529
1258,YORK,40,34.9742,-81.1683
1259,HARDIN,43,30.3329,-94.4278
1260,PETERSBURG CITY,45,37.2047,-77.3911
1261,MARATHON,48,44.8874,-89.713
1262,CHOCTAW,36,34.0172,-95.6187
1263,WAYNE,44,38.3374,-111.38
1264,ADAMS,28,46.0858,-102.641
1265,COVINGTON,25,31.6362,-89.5681
1266,FAYETTE,17,38.0278,-84.4812
1267,NACOGDOCHES,43,31.6388,-94.6623
1268,DOLORES,6,37.7068,-108.583
1269,MINIDOKA,13,42.6778,-113.689
1270,HASKELL,16,37.4616,-100.924
1271,JOHNSON,16,38.9234,-94.7807
1272,DEER LODGE,26,46.1882,-112.911
1273,SAINT LAWRENCE,34,44.5398,-75.0851
1274,RAMSEY,28,48.3123,-98.704
1275,KOOCHICHING,23,48.2974,-93.7661
1276,JEFFERSON,49,39.3193,-77.8625
1277,PRICE,48,45.6274,-90.3789
1278,CEDAR,24,37.7257,-93.9156
1279,PACIFIC,47,46.4907,-123.882
1280,FULTON,14,40.4684,-90.2246
1281,CHIPPEWA,48,45.0573,-91.2656
1282,PONTOTOC,36,34.7469,-96.6382
1283,PIKE,38,41.3593,-75.0002
1284,MAHONING,35,41.0332,-80.7371
1285,SCREVEN,10,32.6687,-81.6134
1286,PLACER,5,39.0223,-120.851
1287,PERRY,2,32.5488,-87.3751
1288,PICKAWAY,35,39.6651,-83.0528
1289,PERSHING,33,40.4504,-118.344
1290,CLARK,33,36.069,-115.05
1291,PENOBSCOT,21,45.135,-68.7993
1292,NELSON,17,37.7936,-85.4381
